id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
759,Marli,Salmon,Salmon,a,,,4.0,731,204.0,0.0,675,237.0,0.0,464.0,192.0,0,0,0.0,0,0.0,42,38,0.0,0.0,1.0,0.0,0.0,633.0,243.0,,,623.0,243.0,615.0,243.0,586.0,240.0,625.0,243.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Ian,Maatsen,Maatsen,a,,,4.2,636,146.0,0.6,237,91.0,0.5,286.0,104.0,0,0,0.0,-3,3.0,345,1303,0.1,9.5,0.5,0.5,1.7,386.0,144.0,,,234.0,93.0,110.0,27.0,159.0,34.0,168.0,57.0,,,,,,,,0.08,0.13,0.21,1.59,0.0,0.14,1.44,0.94,7.27,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Enzo,Barrenechea,Barrenechea,u,Season-long loan to Benfica,,5.0,267,162.0,0.0,825,370.0,0.0,732.0,308.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,795.0,349.0,0.0,0.0,794.0,348.0,792.0,348.0,787.0,346.0,794.0,348.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Quilindschy,Hartman,Hartman,a,,,4.0,696,179.0,0.6,231,88.0,3.5,90.0,37.0,1,0,0.0,0,0.0,671,832,0.9,13.2,3.0,3.0,3.1,180.0,69.0,,,177.0,75.0,126.0,32.0,299.0,89.0,197.0,66.0,,,,,,,,0.01,0.1,0.11,2.11,0.0,0.18,1.86,1.02,7.02,31,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,963.0,1451.0,0.0,0.01999999999999999,0.21999999999999997,0.24,3.150000000000002,22.600000000000023,40.10000000000002,11.0,7.3999999999999915,3.0,4.0,4.0,7.0
786,Alfie,McNally,McNally,a,,,4.0,703,59.0,0.0,743,85.0,0.0,438.0,69.0,0,0,0.0,0,0.0,31,19,0.0,0.0,-0.5,0.5,0.0,610.0,81.0,,,600.0,81.0,591.0,68.0,561.0,55.0,602.0,81.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Romain,Faivre,Faivre,u,has joined Auxerre permanently.,,4.5,432,258.0,0.1,560,205.0,0.0,589.0,204.0,0,0,0.0,0,0.0,0,18,0.0,0.0,0.0,0.0,0.0,704.0,277.0,0.0,0.0,698.0,271.0,694.0,274.0,677.0,267.0,700.0,273.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Mark,Travers,Travers,a,,,4.3,587,28.0,0.1,452,68.0,0.0,503.0,81.0,0,0,0.0,-2,2.0,43,62,0.0,0.0,0.0,-0.5,0.0,651.0,90.0,100.0,100.0,641.0,90.0,636.0,81.0,611.0,70.0,643.0,90.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Reece,Welch,Welch,a,,,3.8,799,244.0,0.1,420,156.0,0.0,347.0,128.0,0,0,0.0,-2,2.0,51,82,0.0,0.0,0.0,-0.5,0.0,532.0,191.0,,,521.0,190.0,505.0,189.0,473.0,183.0,523.0,190.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Gabriel,Słonina,Slonina,a,,,3.9,766,82.0,0.1,466,71.0,0.0,382.0,39.0,0,0,0.0,-1,1.0,24,50,0.0,0.0,0.0,0.5,0.0,560.0,53.0,,,549.0,53.0,537.0,37.0,506.0,24.0,551.0,53.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,Landon,Emenalo,Emenalo,a,,,4.5,499,309.0,0.0,729,303.0,0.0,646.0,251.0,0,0,0.0,0,0.0,10,18,0.0,0.0,0.0,0.5,0.0,749.0,315.0,,,748.0,314.0,741.0,314.0,728.0,310.0,748.0,314.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
